authorAvatar,authorId,authorName,authorUsername,createdAt,id,images/0/alt,images/0/aspectRatio/height,images/0/aspectRatio/width,images/0/fullsize,images/0/thumb,images/1/alt,images/1/aspectRatio/height,images/1/aspectRatio/width,images/1/fullsize,images/1/thumb,images/2/alt,images/2/aspectRatio/height,images/2/aspectRatio/width,images/2/fullsize,images/2/thumb,images/3/alt,images/3/aspectRatio/height,images/3/aspectRatio/width,images/3/fullsize,images/3/thumb,langs/0,likeCount,link/description,link/thumb,link/title,link/uri,primaryImage,replyCount,repostCount,text,url
https://cdn.bsky.app/img/avatar/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreied7wjkt7rn6orplgtb4m5p5rmlgl2wr2frm7lcg6gogkdvxtkxe4@jpeg,did:plc:sdppcq624tr35yjcdndzezv4,Ewan St. John Smith,psalmotoxin.bsky.social,2024-11-26T13:19:51.218Z,bafyreif5umh72jgju3pjbb5p7dvlkhmfucxmedbfipwxghwohy2ref53ny,,,,,,,,,,,,,,,,,,,,,en,36,"Why joints are highly responsive to systemic inflammation is unknown. Hasegawa et al. sought to address this question, developing a whole-mount imaging system of the entire synovium to profile the vas...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreihpkmhgzxxtoay6mdontm5raifkn57zei2kqmsszwqjc5xpyev2u4@jpeg,Macrophages and nociceptor neurons form a sentinel unit around fenestrated capillaries to defend the synovium from circulating immune challenge - Nature Immunology,https://www.nature.com/articles/s41590-024-02011-8,,2,11,"👏 to Tetsuo Hasegawa & others of Clatworthy lab 
 & beyond for this amazing analysis of macrophage-nociceptor interactions within the joint: the blood-joint barrier, ""equipped to sense circulating stimuli & telegraph their presence via pain"" #neuroskyence #PainResearch
www.nature.com/articles/s41...",https://bsky.app/profile/psalmotoxin.bsky.social/post/3lbu4u67ivc2h
https://cdn.bsky.app/img/avatar/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreiby5yqw5b6spxcvucp67iahqbhbkfcxpmsn4fskz6fky5letd2go4@jpeg,did:plc:xpg3phnkabefr2ht5st3wx5v,Migraine Science Collaborative (MSC),migrainecollab.bsky.social,2024-11-25T19:25:45.381Z,bafyreigvyp76zfjpvlg3zz77fpxd3avg4pfsr2q7snt3yurek6nqszn4gu,,,,,,,,,,,,,,,,,,,,,en,3,"Cerebrospinal fluid can directly activate neurons in the trigeminal ganglia, according to an animal study.",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreifxfirkavimbvopby4jekqhzgqxfh4lfpnhzda5xku5he7qygxc2i@jpeg,Taking a Direct Route: A Novel Explanation for Migraine with Aura - Migraine Science Collaborative,https://migrainecollaborative.org/taking-a-direct-route-a-novel-explanation-for-migraine-with-aura,,0,0,"What is the origin of migraine pain? We recently published a news article covering research on a new mechanism of #migraine with aura. Take a look by visiting the Migraine Science Collaborative today. #headache #pain #painresearch #painscience

migrainecollaborative.org/taking-a-dir...",https://bsky.app/profile/migrainecollab.bsky.social/post/3lbsatjuo6c23
https://cdn.bsky.app/img/avatar/plain/did:plc:imurye6hlrewq4uhq5i3mcok/bafkreiess6w7vuh6bqd4dcftzhjdojxgijwtik4f4gmo7oxk3o5rgralxa@jpeg,did:plc:imurye6hlrewq4uhq5i3mcok,Pain Management Collaboratory,painmc3.bsky.social,2024-11-25T18:01:34.116Z,bafyreie6kucz4xzvvce2mejyb6xtd5ytv7j73ovcbk6xjkqutvc37xvasu,,,,,,,,,,,,,,,,,,,,,en,2,"Since its launch in 2017, the Pain Management Collaboratory (PMC) has emerged as an important resource for the field of pain management. A strong and growi",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:imurye6hlrewq4uhq5i3mcok/bafkreidzxmp77a3r4jyegxkfvjlt4ey6qjuuftfqirmfjkof255udekmte@jpeg,"Introduction: Pain Management Collaboratory: updates, lessons learned, and future directions",https://academic.oup.com/painmedicine/article-abstract/25/Supplement_1/S1/7887769?redirectedFrom=fulltext,,1,0,"We welcome our PMC colleagues to Blue Sky!
Here’s a link to our latest supplement, published in in the journal Pain Medicine. This supplement shares new knowledge from the Pain Management Collaboratory.
academic.oup.com/painmedicine...

@yaleschoolofmed.bsky.social #painresearch #veteranhealth",https://bsky.app/profile/painmc3.bsky.social/post/3lbs44ymd6d2k
https://cdn.bsky.app/img/avatar/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreied7wjkt7rn6orplgtb4m5p5rmlgl2wr2frm7lcg6gogkdvxtkxe4@jpeg,did:plc:sdppcq624tr35yjcdndzezv4,Ewan St. John Smith,psalmotoxin.bsky.social,2024-11-25T13:21:15.699Z,bafyreifkd35tmzoxkaj3zygxp7f6m5dntznmdwls75tsygeynzuamz2z6a,,,,,,,,,,,,,,,,,,,,,en,22,"Manager’s note: Welcome to the 17th episode of The Pain Beat! Launched and supported by a generous grant from the MAYDAY Fund, with additional funding from the Rita Allen Foundation, […]",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreicdvt7urlemenotveppzqkyjrdgenhetugfmqyru34qcjgwuker6e@jpeg,"The Pain Beat (Episode 17) – Experience, Study, and Treatment of Visceral Pain - International Association for the Study of Pain (IASP)",https://www.iasp-pain.org/publications/pain-research-forum/prf-news/the-pain-beat-episode-17-experience-study-and-treatment-of-visceral-pain/,,0,10,"Some of us in the ADVANTAGE visceral pain consortium (@denklab.bsky.social  + others not on 🦋 yet) recently got together to talk about all thinks visceral pain courtesy of @rpseal.bsky.social who runs The Pain Beat podcast 😃 #neuroskyence #PainResearch 

www.iasp-pain.org/publications...",https://bsky.app/profile/psalmotoxin.bsky.social/post/3lbrmhrcwts2x
https://cdn.bsky.app/img/avatar/plain/did:plc:4gjqaudddebav3yhnhcon5ya/bafkreic36zkylovpykbjcw4fvn6m5pqws6y6qxloj7wrxr7cn3gyhw3imi@jpeg,did:plc:4gjqaudddebav3yhnhcon5ya,Labsandlibrary,lscherr2004.bsky.social,2024-11-24T20:46:49.379Z,bafyreif6qll3dvnxlbguh4ieqb5gfkydkqkarud3frgic3hck7p5n2iuym,"Book cover titled Pain, the Opioid Epidemic, and Depression. ",1038,720,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:4gjqaudddebav3yhnhcon5ya/bafkreibdukjrg2hqegtvk2t3nrjpfw2xdpz3rbpdx44l2zf6yk2tmwkh7a@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:4gjqaudddebav3yhnhcon5ya/bafkreibdukjrg2hqegtvk2t3nrjpfw2xdpz3rbpdx44l2zf6yk2tmwkh7a@jpeg,,,,,,,,,,,,,,,,en,1,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:4gjqaudddebav3yhnhcon5ya/bafkreibdukjrg2hqegtvk2t3nrjpfw2xdpz3rbpdx44l2zf6yk2tmwkh7a@jpeg?f=.jpeg,1,0,"My spouse recently published this book. Clinicians, researchers, or students interested in the intersection of pain, opioids, and psychology may be interested. 
#opioidresearch
#painresearch
#Psychiatry
#mentalhealth",https://bsky.app/profile/lscherr2004.bsky.social/post/3lbpuvl4t3s2w
https://cdn.bsky.app/img/avatar/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreied7wjkt7rn6orplgtb4m5p5rmlgl2wr2frm7lcg6gogkdvxtkxe4@jpeg,did:plc:sdppcq624tr35yjcdndzezv4,Ewan St. John Smith,psalmotoxin.bsky.social,2024-11-24T20:34:07.536Z,bafyreifmppz3w7h5jzpwc4var2yvb5652bptmg5hsvvmbzx72v3b7xgbbi,,,,,,,,,,,,,,,,,,,,,en,12,YouTube video by Cambridge Philosophical Society,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreibul5qv35bj2xoqkaaazfda67b7xmbzkrgcwmtrdrv4bf46rcc5da@jpeg,"Pain: Why does it exist, how does it work and how can we more effectively treat it?",https://youtu.be/6dGjfbaRIfk,,1,1,"Was delighted to give Cambridge Philosophical Society’s AV Hill Lecture, “Pain: Why does it exist, how does it work & how can we more effectively treat it?”

An intro. to pain & overview of some of the exciting things people in our lab are doing!

#PainResearch #Neuroskyence

youtu.be/6dGjfbaRIfk",https://bsky.app/profile/psalmotoxin.bsky.social/post/3lbpu6ujqw22j
https://cdn.bsky.app/img/avatar/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreiafenso5e72xuuoqa25blmrou4slekdaihw7j7r2fukpflnevv6qe@jpeg,did:plc:v64yb25m5ogfs7d7acqjmwio,Sara E. Jager,thisissarajager.bsky.social,2024-11-24T17:09:17.124Z,bafyreigcs7iqzzpgxa2bf326wuisytetjmtepfpdrtsz4kufuxf4zsvap4,"Me with George, Mat and Sara at the pub",1500,2000,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreicsegz2cb6yvrwfg7wsp25j6tbhnfkomrq4mwk5ocahk6zntnhzza@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreicsegz2cb6yvrwfg7wsp25j6tbhnfkomrq4mwk5ocahk6zntnhzza@jpeg,Reagents canal in sunshine,2000,1500,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreifrgq5chg4c36oi4zrpcy4rd5la7gatspuytemy325mo5jo47vkci@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreifrgq5chg4c36oi4zrpcy4rd5la7gatspuytemy325mo5jo47vkci@jpeg,Happy hubby at pub,2000,1500,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreierewcso6tpwamg656kkay7ms6hyhhnlbkaouuagzp3o7vbbnlvzi@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreierewcso6tpwamg656kkay7ms6hyhhnlbkaouuagzp3o7vbbnlvzi@jpeg,The shard by night ,2000,1500,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreighjzdfxxfxnmuqfenhongtla2f4u2zbmdenfnn3f4ia7ktilcfzm@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreighjzdfxxfxnmuqfenhongtla2f4u2zbmdenfnn3f4ia7ktilcfzm@jpeg,en,18,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreicsegz2cb6yvrwfg7wsp25j6tbhnfkomrq4mwk5ocahk6zntnhzza@jpeg?f=.jpeg,2,1,"Home in rainy Denmark after a great time in London. 

Thanks to George Goodwin and @denklab.bsky.social for inviting me back to give a seminar talk at King's on #PainResearch. I talked about 3D imaging of the brain, hind leg and spinal column. 

It was amazing to see all of you 🤗 🧪",https://bsky.app/profile/thisissarajager.bsky.social/post/3lbpiqlirxc25
https://cdn.bsky.app/img/avatar/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreiexvl5jt55wx22zkdl3zy7dqsescajmy2ehxdkh4fslksid2o732i@jpeg,did:plc:xzy7rmgg36ok4tncyq27kxwc,"Nesia Zurek, PhD",docnessmonster.bsky.social,2024-11-23T17:53:35.738Z,bafyreiagatv2atrtkf6movkbovpdkqbgc4pe7vsmmsj7y665l62vor6yyu,Alles,1754,2000,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreib53f2o7q3df6w6cepoks345vxoyhr6z3obwurbivgndfca7khapa@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreib53f2o7q3df6w6cepoks345vxoyhr6z3obwurbivgndfca7khapa@jpeg,,,,,,,,,,,,,,,,en,7,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreib53f2o7q3df6w6cepoks345vxoyhr6z3obwurbivgndfca7khapa@jpeg?f=.jpeg,2,0,We are headed to Cincy! #PainResearch #neuroskyence,https://bsky.app/profile/docnessmonster.bsky.social/post/3lbn2qvht7c2m
https://cdn.bsky.app/img/avatar/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreiacqgaepedoshxojedaqrnw4gz5k437q3c7ew4ep6ban5pxcuzsxe@jpeg,did:plc:oa6gwwfhpqt5yua7nvyrjlmt,Alles Lab,alleslab.bsky.social,2024-11-23T16:12:33.446Z,bafyreig24uzn7f7iqitpdy4acnlvgrm6pqu4seqb6xdlfoywjzdeabuqqu,Alles,1754,2000,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreib53f2o7q3df6w6cepoks345vxoyhr6z3obwurbivgndfca7khapa@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreib53f2o7q3df6w6cepoks345vxoyhr6z3obwurbivgndfca7khapa@jpeg,,,,,,,,,,,,,,,,en,32,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreib53f2o7q3df6w6cepoks345vxoyhr6z3obwurbivgndfca7khapa@jpeg?f=.jpeg,3,1,Thrilled to announce that the Alles Lab & family are moving! We will join the Dept of Anesthesiology at Cincinnati Children's Hospital next year. We look forward to continuing our work on molecular/cellular mechanisms of #chronicpain & starting exciting new projects soon 🎉🥂 #PainResearch,https://bsky.app/profile/alleslab.bsky.social/post/3lbmv47zquk2u
https://cdn.bsky.app/img/avatar/plain/did:plc:3axv6ug24cx6x5eqepvtjxyk/bafkreicve6w3rg3ebawvzx3y5k6nfuy36ilqh6kkp5xhlgdvvyifddfwje@jpeg,did:plc:3axv6ug24cx6x5eqepvtjxyk,@denklab,denklab.bsky.social,2024-11-23T14:39:41.529Z,bafyreienjiappmfxkyxbd2mzbtdp6qvsq2rah5qkinzcnlgjojgrglxczi,,,,,,,,,,,,,,,,,,,,,en,15,"Visceral pain is a major clinical issue, most commonly associated with gastrointestinal disorders. This Review discusses molecular mechanisms by which neurons are sensitized in the gut, outlining sign...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:orh3xmpgqccg6pu23dvv6z54/bafkreibiwt4frcs4jll4nasywbkxzx3cypzoyne74gdgaphi4yy6pucki4@jpeg,The gut–brain axis and pain signalling mechanisms in the gastrointestinal tract - Nature Reviews Gastroenterology & Hepatology,https://www.nature.com/articles/s41575-024-01017-9,,1,5,This one is also for  #PainResearch & @alexmsalmeida.bsky.social,https://bsky.app/profile/denklab.bsky.social/post/3lbmpw6a6s22v
https://cdn.bsky.app/img/avatar/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreiacqgaepedoshxojedaqrnw4gz5k437q3c7ew4ep6ban5pxcuzsxe@jpeg,did:plc:oa6gwwfhpqt5yua7nvyrjlmt,Alles Lab,alleslab.bsky.social,2024-11-23T01:21:41.772Z,bafyreihy5jm4q5wrzkjfwqat65ue76uxxgzcvrtiggsmuno4eqkrdnc2ky,hDRG,884,930,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreiaqvxtimbrivctosydzlhtnsluzunptceexeflhwgbq3ddwj7ayfy@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreiaqvxtimbrivctosydzlhtnsluzunptceexeflhwgbq3ddwj7ayfy@jpeg,,,,,,,,,,,,,,,,en,15,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreiaqvxtimbrivctosydzlhtnsluzunptceexeflhwgbq3ddwj7ayfy@jpeg?f=.jpeg,0,1,#FluorescenceFriday preprint coming soon! #PainResearch,https://bsky.app/profile/alleslab.bsky.social/post/3lblddakn3c2x
https://cdn.bsky.app/img/avatar/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreiexvl5jt55wx22zkdl3zy7dqsescajmy2ehxdkh4fslksid2o732i@jpeg,did:plc:xzy7rmgg36ok4tncyq27kxwc,"Nesia Zurek, PhD",docnessmonster.bsky.social,2024-11-22T23:29:58.207Z,bafyreidkuvokhyublhgimjwovidqcqkq4jc6ulz3grxbnzecjwzp67pq2i,,,,,,,,,,,,,,,,,,,,,en,5,ALT: white clouds in a blue sky with a few gray clouds,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:oa6gwwfhpqt5yua7nvyrjlmt/bafkreihz5omcqmcml7qdgauzima3l6bavd77lngf7touepdeph2jrlpuiu@jpeg,white clouds in a blue sky with a few gray clouds,https://media.tenor.com/3GgX9XG4fe0AAAAC/blue-fly.gif?hh=280&ww=498,,0,0,Finally got the PI to join the #xodus! Follow us for more #painresearch #neuroskyence,https://bsky.app/profile/docnessmonster.bsky.social/post/3lbl53hj6ks2q
https://cdn.bsky.app/img/avatar/plain/did:plc:nfdgnpn62jvxqeq3tuz4427w/bafkreigocrrb6telwcqiu6rujh3dydfgsxqlackndrovd2xe3hlpfutlqu@jpeg,did:plc:nfdgnpn62jvxqeq3tuz4427w,"Lakeya S. McGill, PhD",drlakeyasmcgill.bsky.social,2024-11-22T19:43:20.052Z,bafyreidqblqwoiz7y4xzzu57nu7w43w6nnn6x7sifnshjqurot3kszqywy,,,,,,,,,,,,,,,,,,,,,en,2,,,,,,0,0,"Submitted my LRP renewal application yesterday! Fingers crossed! We'll see how they respond to all the focus on stigma, discrimination, intersectionality, and oppression (used correctly, of course). This is always at the core of my work. #HealthEquity #PainResearch #SickleCell",https://bsky.app/profile/drlakeyasmcgill.bsky.social/post/3lbkqg7chcc23
https://cdn.bsky.app/img/avatar/plain/did:plc:tydnnz7g6yjfzfokksapen5l/bafkreib5yo35jzhahzy3qdv2txfmpzxxvntptwg4cmhg7ji2p777is3h6e@jpeg,did:plc:tydnnz7g6yjfzfokksapen5l,Ted Price,tedpricethepainguy.bsky.social,2024-11-22T19:17:09.122Z,bafyreigq2mpommel6guf7wb76lhwnr65g73qu3jb5haqo4gdsu4qiagocu,,,,,,,,,,,,,,,,,,,,,en,27,,,,,,0,4,"I am thrilled to announce that @daspainbrain.bsky.social Dave Seminowicz has joined the editorial team at Neurobiology of Pain. Dave is going to handle human brain study (fMRI, DTI, EEG, etc) papers. Huge development! #painresearch #neuroscience",https://bsky.app/profile/tedpricethepainguy.bsky.social/post/3lbkoxf5hxs2x
https://cdn.bsky.app/img/avatar/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreievysxuxhzcogrkthxodeivo54hcrp4e4g56pwjhpihawlgftabki@jpeg,did:plc:nyqjzwnb6l2zxabpxqklduyg,"Justin Burdge, PhD",justinburdge.bsky.social,2024-11-22T17:32:21.815Z,bafyreihb3fn5m5tjfkob3qknwvmx4g7lrunop2lk6wimha4m356tlzemoe,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreickpqhawrpdxac6ddqeb77eldktsrhsfstvf3sn7bfwdgw2d4dpyi@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreickpqhawrpdxac6ddqeb77eldktsrhsfstvf3sn7bfwdgw2d4dpyi@jpeg,,,,,,,,,,,,,,,,,16,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreickpqhawrpdxac6ddqeb77eldktsrhsfstvf3sn7bfwdgw2d4dpyi@jpeg?f=.jpeg,2,5,"New app and so many new followers, so I’ll do a quick skydive on my work over the years using automation and high speed imaging to improve the techniques we use to measure pain in rodents! #PainResearch #Neuroscience",https://bsky.app/profile/justinburdge.bsky.social/post/3lbkj3zdp6c2b
https://cdn.bsky.app/img/avatar/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreiexvl5jt55wx22zkdl3zy7dqsescajmy2ehxdkh4fslksid2o732i@jpeg,did:plc:xzy7rmgg36ok4tncyq27kxwc,"Nesia Zurek, PhD",docnessmonster.bsky.social,2024-11-22T14:51:02.359Z,bafyreicp7yyw5v233ywlavhkq2kd5rjack7tzxdnzc5xaoyww4uq3y5evq,,1609,1890,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreifixn7scv4uolwk6iu6q3osxf7tzhnclsach4ar6ggx6xsnub7fgi@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreifixn7scv4uolwk6iu6q3osxf7tzhnclsach4ar6ggx6xsnub7fgi@jpeg,,,,,,,,,,,,,,,,en,35,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreifixn7scv4uolwk6iu6q3osxf7tzhnclsach4ar6ggx6xsnub7fgi@jpeg?f=.jpeg,1,3,Happy #FluorescenceFriday! Here’s a sneak peek at some exciting upcoming work in human DRG neurons. Stay tuned for a preprint in the coming weeks. Feeling grateful for the opportunity to contribute to this research! #Neuroskyence #PainResearch,https://bsky.app/profile/docnessmonster.bsky.social/post/3lbka3k2mvs2s
https://cdn.bsky.app/img/avatar/plain/did:plc:lpgutc2gzgzfykvs7hxkb2dv/bafkreiezcl7c2wlccixxfsno24vyihna3l2wriifrfjg7uhkigwefns5ju@jpeg,did:plc:lpgutc2gzgzfykvs7hxkb2dv,Aubin Moutal,aubinmoutal.bsky.social,2024-11-22T14:26:36.439Z,bafyreihegwsjmgzesdzjmthojt4l5yie6g4xmxcp3725snqxtp3ixwxtfq,,1891,2000,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:lpgutc2gzgzfykvs7hxkb2dv/bafkreied76u5h2dbqw3mujmhtui6ncyszt6r2lhutbxw4pcnv7l7lp6k3a@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:lpgutc2gzgzfykvs7hxkb2dv/bafkreied76u5h2dbqw3mujmhtui6ncyszt6r2lhutbxw4pcnv7l7lp6k3a@jpeg,,,,,,,,,,,,,,,,en,17,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:lpgutc2gzgzfykvs7hxkb2dv/bafkreied76u5h2dbqw3mujmhtui6ncyszt6r2lhutbxw4pcnv7l7lp6k3a@jpeg?f=.jpeg,0,0,"#FluorescenceFriday 🔬 Excited to share this RNAscope staining of TRPV1 and KCNS1 in human DRG, with DAPI marking nuclei. Human DRG are an incredible resource for understanding pain mechanisms—and we’re lucky to have access to this amazing ressource! 🧠✨ #PainResearch #Neuroscience",https://bsky.app/profile/aubinmoutal.bsky.social/post/3lbk6puatfc2u
https://cdn.bsky.app/img/avatar/plain/did:plc:nuhxu6zygadidyhaxvc4g4j7/bafkreiatal3wrgd7xxskuesnqfoso4gflwt7pj2egr3r5uvd7etfclz6gy@jpeg,did:plc:nuhxu6zygadidyhaxvc4g4j7,Dr. Ali Barry,aliibarry.bsky.social,2024-11-22T12:49:58.696Z,bafyreieb4veifgwmqiidny7ehr5dsrwl7eqeuxegwyv3diwwexykukc3h4,,,,,,,,,,,,,,,,,,,,,en,3,,,,,,0,0,"Y'all should start using Alt Text - you can change your personal settings to remind you before posting. 

Accessible photos will be enforced in the Pain Research Feed as soon as I figure out how to #PainResearch 🧑‍💻⏳",https://bsky.app/profile/aliibarry.bsky.social/post/3lbjzd2v53c2d
https://cdn.bsky.app/img/avatar/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreiexvl5jt55wx22zkdl3zy7dqsescajmy2ehxdkh4fslksid2o732i@jpeg,did:plc:xzy7rmgg36ok4tncyq27kxwc,"Nesia Zurek, PhD",docnessmonster.bsky.social,2024-11-22T04:14:02.270Z,bafyreicgusurqcbdlnlqwhxz2gibordnwgoucmknketuwnttgip2fp5laq,,,,,,,,,,,,,,,,,,,,,en,13,,,,,,0,0,"Hi Bluesky #neuroskyence! My background is in #cellbiology. After losing years of research to chronic pain, I found my calling in #painresearch. This year, I almost lost my life to CO poisoning. Despite many challenges, I refuse to let anything slow me down. Join me as I #electrify the pain field!",https://bsky.app/profile/docnessmonster.bsky.social/post/3lbj4iijwec2b
https://cdn.bsky.app/img/avatar/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreievysxuxhzcogrkthxodeivo54hcrp4e4g56pwjhpihawlgftabki@jpeg,did:plc:nyqjzwnb6l2zxabpxqklduyg,"Justin Burdge, PhD",justinburdge.bsky.social,2024-11-21T19:04:50.104Z,bafyreihgkhmyimiqzlp35rgn4enycyljun2kkingdc7dxwmoh7uiom3qgu,,2000,1499,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreihjgsfmhocn77b75yt7l6z5nv2temm2rqn5xeaqgfi2jjzzvriv7e@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreihjgsfmhocn77b75yt7l6z5nv2temm2rqn5xeaqgfi2jjzzvriv7e@jpeg,,1524,1094,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreiboxdyfzfrbsaggfoo5r2h7xwuny3arlbegqpxmrrptpb5kst57qa@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreiboxdyfzfrbsaggfoo5r2h7xwuny3arlbegqpxmrrptpb5kst57qa@jpeg,,,,,,,,,,,en,9,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreihjgsfmhocn77b75yt7l6z5nv2temm2rqn5xeaqgfi2jjzzvriv7e@jpeg?f=.jpeg,1,0,Had a great time today presenting our preclinical pain assay automation tech at Columbia & SUNY pitch day! Excited to bring this tech to more labs with my co-founders Ishmail Abdus-Saboor and Agnes Gjekmarkaj. #Pain #PreclinicalPain #PainResearch,https://bsky.app/profile/justinburdge.bsky.social/post/3lbi5sgvuks2y
https://cdn.bsky.app/img/avatar/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreiby5yqw5b6spxcvucp67iahqbhbkfcxpmsn4fskz6fky5letd2go4@jpeg,did:plc:xpg3phnkabefr2ht5st3wx5v,Migraine Science Collaborative (MSC),migrainecollab.bsky.social,2024-11-21T15:29:03.220Z,bafyreiekwm62qcie2x7hooahhhz5f7lehcfus7shzrpcq3boaeefgpebga,,,,,,,,,,,,,,,,,,,,,en,6,"A recent study of over 17,500 patients – including more than 6,600 with headache – showed that females were less likely to receive pain medications, regardless of whether the prescribing physician was...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xpg3phnkabefr2ht5st3wx5v/bafkreigrtmnzbeyqe4gzgwmczg2re4jvvg2gnyj6ny4ushywpkhb2wbz3m@jpeg,Pain Management in Female Patients versus Male Patients: More Evidence of a Sex Bias - Migraine Science Collaborative,https://migrainecollaborative.org/pain-management-in-female-patients-versus-male-patients-more-evidence-of-a-sex-bias,,0,2,"There continues to be a sex bias in #pain management, with female patients significantly less likely to receive pain medication than male patients, regardless of whether the prescribing physician is male or female.
migrainecollaborative.org/pain-managem...

#painresearch #painmedicine #migraine",https://bsky.app/profile/migrainecollab.bsky.social/post/3lbhrqls5cc2d
